id,name,description,price,stock,category,image_path
K190,Keyring 263,Alphabet poya S,1.50,500,Keyring,/products/keyring/PC263.jpg
K191,Keyring 264,Alphabet poya T,1.50,500,Keyring,/products/keyring/PC264.jpg
K192,Keyring 265,Alphabet poya U,1.50,500,Keyring,/products/keyring/PC265.jpg
K193,Keyring 266,Alphabet poya V,1.50,500,Keyring,/products/keyring/PC266.jpg
K194,Keyring 267,Alphabet poya W,1.50,500,Keyring,/products/keyring/PC267.jpg
K195,Keyring 268,Alphabet poya X,1.50,500,Keyring,/products/keyring/PC268.jpg
K196,Keyring 269,Alphabet poya Y,1.50,500,Keyring,/products/keyring/PC269.jpg
K197,Keyring 270,Alphabet poya Z,1.50,500,Keyring,/products/keyring/PC270.jpg
K198,Keyring 271,Zermatt Dookie keychain,1.90,500,Keyring,/products/keyring/PC271.jpg
K199,Keyring 272,Basel Dookie keychain,1.90,500,Keyring,/products/keyring/PC272.jpg
K200,Keyring 273,Bern Dookie keychain,1.90,500,Keyring,/products/keyring/PC273.jpg
K201,Keyring 274,Zürich Dookie keychain,1.90,500,Keyring,/products/keyring/PC274.jpg
K202,Keyring 275,Lausanne Dookie keychain,1.90,500,Keyring,/products/keyring/PC275.jpg
K203,Keyring 276,Montreux Dookie keychain,1.90,500,Keyring,/products/keyring/PC276.jpg
K204,Keyring 277,Rheinfall Dookie keychain,1.90,500,Keyring,/products/keyring/PC277.jpg
K205,Keyring 278,Interlaken Dookie keychain,1.90,500,Keyring,/products/keyring/PC278.jpg
K206,Keyring 279,3D Bear Keyring,2.40,500,Keyring,/products/keyring/PC279.jpg
K207,Keyring 280,3D Bag gold Keyring,2.40,500,Keyring,/products/keyring/PC280.jpg
K208,Keyring 281,Swiss knife keychain,2.40,500,Keyring,/products/keyring/PC281.jpg
K209,Keyring 282,Clé. cœur. suisse,1.90,500,Keyring,/products/keyring/PC282.jpg
K210,Keyring 284,Dookie charm keychain. face,2.20,500,Keyring,/products/keyring/PC284.jpg
K211,Keyring 285,Dookie charm keychain. profile,2.20,500,Keyring,/products/keyring/PC285.jpg
K212,Keyring 286,3D cow keychain,2.20,500,Keyring,/products/keyring/PC286.jpg
K213,Keyring 289,Map silver or gold,2.40,500,Keyring,/products/keyring/PC289.jpg
K214,Keyring 290,Swiss shoes gold keychain,2.40,500,Keyring,/products/keyring/PC290.jpg
K215,Keyring 291,Bear gold. diamond,2.40,500,Keyring,/products/keyring/PC291.jpg
K216,Keyring 292,Swiss bear. gold. silver and diamond,2.40,500,Keyring,/products/keyring/PC301.jpg
K217,Keyring 293,I love SWISS words keychain silver or gold,2.40,500,Keyring,/products/keyring/PC293.jpg
K218,Keyring 294,3D Swiss bag Keyring,2.40,500,Keyring,/products/keyring/PC294.jpg
K219,Keyring 296,BERN Padlock keychain with Printing logo,1.90,500,Keyring,/products/key
